event_uid,event_date,symbol,ts_code,rel_ret_d0,rel_ret_d1,rel_ret_d2,rel_ret_d3,rel_ret_d4,rel_ret_d5,rel_ret_d6,rel_ret_d7,rel_ret_d8,rel_ret_d9,rel_ret_d10,rel_ret_d11,rel_ret_d12,rel_ret_d13,rel_ret_d14,rel_ret_d15,rel_ret_d16,rel_ret_d17,rel_ret_d18,rel_ret_d19,rel_ret_d20
20260414_000529_01,2026-04-14,000529,000529.SZ,0.0,-0.006885,0.001721,-0.024096,-0.027539,-0.02926,-0.037866,-0.048193,-0.041308,-0.034423,-0.030981,-0.020654,-0.025818,-0.022375,-0.030981,-0.024096,,,,,
20260414_000700_01,2026-04-14,000700,000700.SZ,0.0,-0.015464,0.025773,0.007732,-0.018041,-0.000859,0.011168,-0.033505,-0.060997,-0.005155,-0.045533,-0.025773,0.034364,0.059278,0.164948,0.245704,,,,,
20260414_000733_02,2026-04-14,000733,000733.SZ,0.0,-0.004259,0.000213,0.0,0.012351,0.005963,0.015545,-0.003407,-0.002981,0.004685,-0.002768,-0.072828,-0.092632,-0.07368,-0.069634,-0.048126,,,,,
20260414_000782_01,2026-04-14,000782,000782.SZ,0.0,-0.034735,0.062157,0.095064,0.109689,0.115174,0.13894,0.146252,0.133455,0.239488,0.254113,0.297989,0.349177,0.372943,0.367459,0.50457,,,,,
20260414_000799_03,2026-04-14,000799,000799.SZ,0.0,-0.005002,-0.002046,-0.019782,-0.010459,-0.021601,-0.022738,0.006139,-0.024557,-0.043656,-0.063665,-0.032515,-0.029104,-0.026148,-0.015462,-0.008868,,,,,
20260414_002006_02,2026-04-14,002006,002006.SZ,0.0,-0.008791,-0.002747,0.002747,-0.011538,-0.017582,-0.01044,-0.03022,-0.049451,-0.040659,-0.062088,-0.045055,-0.021429,-0.006044,-0.006044,0.004945,,,,,
20260414_002185_02,2026-04-14,002185,002185.SZ,0.0,-0.018125,-0.01182,0.00394,0.005516,-0.011032,0.009456,-0.017336,-0.018913,0.01576,-0.003152,0.006304,0.033097,0.073286,0.098503,0.082742,,,,,
20260414_002292_02,2026-04-14,002292,002292.SZ,0.0,-0.010152,0.003807,0.011421,0.040609,0.031726,0.035533,0.031726,0.035533,0.043147,0.025381,0.045685,0.055838,0.055838,0.043147,0.031726,,,,,
20260414_002347_02,2026-04-14,002347,002347.SZ,0.0,-0.017878,-0.015495,-0.010727,0.0,-0.013111,-0.026222,-0.042908,-0.064362,-0.05006,-0.081049,-0.06317,-0.030989,-0.01907,-0.008343,0.01907,,,,,
20260414_002654_04,2026-04-14,002654,002654.SZ,0.0,0.011708,0.028926,0.053719,0.097796,0.068182,0.061983,0.015152,-0.007576,-0.024793,-0.030303,-0.053719,0.0,0.037879,0.038567,0.030303,,,,,
20260414_002660_03,2026-04-14,002660,002660.SZ,0.0,-0.013889,-0.001157,-0.001157,0.015046,0.013889,0.008102,-0.016204,-0.00463,0.021991,0.016204,0.033565,0.034722,0.030093,0.03588,0.038194,,,,,
20260414_002812_03,2026-04-14,002812,002812.SZ,0.0,0.000849,0.009618,0.01372,0.020509,0.072702,0.057143,-0.007638,0.091655,0.143564,0.110467,0.194767,0.173267,0.238331,0.206648,0.149505,,,,,
20260414_002985_01,2026-04-14,002985,002985.SZ,0.0,0.005134,-0.003784,-0.000541,0.022972,0.044758,0.038833,0.083274,0.059303,0.003011,-0.056782,-0.04116,-0.040352,-0.028771,-0.015842,-0.012072,,,,,
20260414_300221_02,2026-04-14,300221,300221.SZ,0.0,-0.014327,0.0468,0.083095,0.083095,0.088825,0.104107,0.066858,0.059217,0.066858,0.04298,0.065903,0.072588,0.102197,0.101242,0.115568,,,,,
20260414_300339_02,2026-04-14,300339,300339.SZ,0.0,-0.015166,-0.003425,-0.002691,0.012965,-0.006849,0.03498,0.030088,0.127691,0.143346,0.093689,0.079012,0.10592,0.141879,0.147505,0.169276,,,,,
20260414_300397_01,2026-04-14,300397,300397.SZ,0.0,-0.014143,-0.00416,-0.00416,0.009151,-0.006656,-0.00416,-0.024126,0.060732,0.076539,0.043261,0.054077,0.05574,0.074043,0.115641,0.154742,,,,,
20260414_300407_02,2026-04-14,300407,300407.SZ,0.0,0.008462,0.018462,0.046923,0.049231,0.033846,0.033077,0.005385,-0.013077,0.01,-0.008462,0.008462,0.013846,0.033077,0.035385,0.047692,,,,,
20260414_300430_01,2026-04-14,300430,300430.SZ,0.0,-0.016949,-0.003827,-0.010935,-0.006014,-0.029524,-0.028431,-0.049754,-0.066703,-0.044286,-0.081465,-0.069984,-0.255878,-0.404593,-0.523783,,,,,,
20260414_300625_03,2026-04-14,300625,300625.SZ,0.0,-0.00172,0.016337,0.013758,0.020636,0.023216,0.018917,0.004299,0.012038,-0.00258,0.007739,0.021496,0.019776,0.022356,0.037833,0.042992,,,,,
20260414_300711_03,2026-04-14,300711,300711.SZ,0.0,-0.004382,0.008367,0.003586,0.006375,-0.015139,0.007968,-0.021116,-0.039841,-0.04741,-0.085657,-0.160558,-0.168526,-0.168924,-0.161753,-0.136653,,,,,
20260414_600435_02,2026-04-14,600435,600435.SH,0.0,-0.015202,-0.014541,-0.006609,0.016523,0.009253,0.009914,-0.011236,-0.044283,-0.044283,-0.068077,-0.062128,-0.044944,-0.011236,-0.012558,0.006609,,,,,
20260414_600536_01,2026-04-14,600536,600536.SH,0.0,-0.007715,0.004256,0.00266,0.009843,-0.002128,0.005853,-0.001064,-0.011173,-0.007981,-0.026071,-0.013301,0.005055,0.032987,0.050811,0.155893,,,,,
20260414_600546_01,2026-04-14,600546,600546.SH,0.0,0.002532,0.008439,-0.016034,0.009283,0.027848,0.021941,0.073418,0.060759,0.087764,0.14346,0.15865,0.186498,0.206751,0.170464,0.135021,,,,,
20260414_600588_01,2026-04-14,600588,600588.SH,0.0,-0.010578,0.005696,0.007323,0.018714,-0.007323,0.006509,-0.006509,0.006509,-0.020342,-0.046379,-0.034174,-0.049634,-0.031733,-0.007323,0.008137,,,,,
20260414_600694_01,2026-04-14,600694,600694.SH,0.0,0.012478,0.013666,0.008913,0.000594,0.004753,-0.004159,0.012478,0.071301,0.084373,0.081402,0.084373,0.081402,0.08675,0.066548,0.067736,,,,,
20260414_601162_01,2026-04-14,601162,601162.SH,0.0,-0.007937,0.005291,0.005291,0.013228,-0.002646,0.002646,-0.010582,-0.026455,-0.015873,-0.021164,-0.018519,-0.05291,0.0,0.002646,-0.002646,,,,,
20260414_601778_01,2026-04-14,601778,601778.SH,0.0,0.003317,0.104478,0.145937,0.079602,0.053068,0.084577,0.192371,0.189055,0.150912,0.180763,0.154229,0.077944,0.185738,0.230514,0.225539,,,,,
20260414_601890_02,2026-04-14,601890,601890.SH,0.0,-0.012405,0.004771,-0.000954,0.02958,0.028626,0.016221,0.048664,0.025763,-0.010496,0.035305,0.037214,0.042939,0.048664,0.042939,0.045802,,,,,
20260414_601933_01,2026-04-14,601933,601933.SH,0.0,0.0,0.015345,0.051151,0.01023,-0.007673,-0.028133,-0.01023,-0.033248,-0.012788,-0.028133,-0.023018,-0.017903,-0.028133,-0.038363,-0.035806,,,,,
20260414_603025_01,2026-04-14,603025,603025.SH,0.0,0.002753,0.024776,0.056435,0.162423,0.13627,0.127323,0.112182,0.110805,0.118376,0.119064,0.123193,0.125946,0.154852,0.149346,0.179628,,,,,
20260414_603661_02,2026-04-14,603661,603661.SH,0.0,-0.00579,0.021229,0.006755,0.008363,0.010614,0.001287,0.018977,0.007398,0.029592,0.01962,0.032486,-0.018012,-0.030878,-0.042779,-0.030556,,,,,
20260414_603888_03,2026-04-14,603888,603888.SH,0.0,-0.008416,0.010891,0.011881,0.029703,0.017327,0.014356,0.010891,0.014851,0.010396,-0.012871,0.007921,-0.005446,0.019307,0.038614,0.031188,,,,,
20260414_603969_01,2026-04-14,603969,603969.SH,0.0,-0.037076,-0.003178,0.027542,0.026483,0.010593,-0.018008,-0.040254,-0.054025,0.002119,-0.049788,-0.057203,-0.056144,-0.045551,-0.01589,0.012712,,,,,
20260414_688316_06,2026-04-14,688316,688316.SH,0.0,-0.024493,0.025942,0.010271,0.006848,-0.036081,0.007506,0.011983,0.005662,-0.039373,-0.07822,-0.076244,-0.079536,0.008296,0.020674,0.019357,,,,,
20260422_002067_02,2026-04-22,002067,002067.SZ,0.0,-0.028,-0.056,-0.046,-0.076,-0.018,-0.022,-0.014,0.0,0.008,,,,,,,,,,,
20260422_002153_02,2026-04-22,002153,002153.SZ,0.0,-0.018349,-0.034659,-0.022426,0.0,0.015291,0.027523,0.040775,0.053007,0.090724,,,,,,,,,,,
20260422_300601_03,2026-04-22,300601,300601.SZ,0.0,-0.027929,-0.043597,-0.042234,-0.035422,-0.034741,-0.03951,-0.033379,-0.027929,-0.010218,,,,,,,,,,,
20260422_600027_03,2026-04-22,600027,600027.SH,0.0,0.01875,0.016667,0.022917,0.0375,0.045833,0.039583,0.054167,0.0625,0.06875,,,,,,,,,,,
20260422_601106_01,2026-04-22,601106,601106.SH,0.0,-0.018735,-0.037471,-0.021077,-0.037471,-0.032787,0.063232,0.063232,0.0726,0.084309,,,,,,,,,,,
20260422_603976_03,2026-04-22,603976,603976.SH,0.0,0.026393,0.025904,0.045943,0.037634,0.034702,0.033724,0.041056,0.035191,0.052786,,,,,,,,,,,
20260422_688169_02,2026-04-22,688169,688169.SH,0.0,0.011819,-0.011391,0.016444,0.003511,0.009421,-0.008222,-0.000257,0.011477,0.0352,,,,,,,,,,,
20260423_000596_02,2026-04-23,000596,000596.SZ,0.0,-0.003277,-0.033497,-0.029674,-0.006463,-0.02394,-0.034863,-0.014928,-0.031859,,,,,,,,,,,,
20260423_001299_05,2026-04-23,001299,001299.SZ,0.0,-0.026836,-0.020945,0.021596,-0.44274,-0.464757,-0.456439,-0.461821,-0.447633,,,,,,,,,,,,
20260423_002233_03,2026-04-23,002233,002233.SZ,0.0,-0.012623,-0.005263,0.030489,0.004204,-0.145146,-0.122176,-0.114187,-0.116184,,,,,,,,,,,,
20260423_600153_02,2026-04-23,600153,600153.SH,0.0,0.003363,0.008969,0.065022,0.056054,0.066143,0.107623,0.117713,0.115471,,,,,,,,,,,,
20260423_600177_03,2026-04-23,600177,600177.SH,0.0,0.012016,0.020027,-0.00534,0.006676,0.026702,0.053405,0.045394,0.036048,,,,,,,,,,,,
20260424_002460_03,2026-04-24,002460,002460.SZ,0.0,-0.010354,-0.034004,0.022473,0.043417,0.076009,0.035416,-0.002589,,,,,,,,,,,,,
20260424_002545_03,2026-04-24,002545,002545.SZ,0.0,0.060486,0.070199,0.0883,0.059161,0.067108,0.120971,0.107285,,,,,,,,,,,,,
20260424_002756_03,2026-04-24,002756,002756.SZ,0.0,0.040276,-0.025956,0.071474,0.115458,0.130162,0.060478,0.018412,,,,,,,,,,,,,
20260424_605177_05,2026-04-24,605177,605177.SH,0.0,0.034951,0.023786,0.023786,0.015534,0.002913,-0.003398,0.023786,,,,,,,,,,,,,
20260427_000001_02,2026-04-27,000001,000001.SZ,0.0,0.00703,0.012302,0.009666,-0.001757,-0.000879,-0.00703,,,,,,,,,,,,,,
20260427_000011_03,2026-04-27,000011,000011.SZ,0.0,-0.023613,-0.047226,-0.047226,-0.05549,-0.070838,-0.049587,,,,,,,,,,,,,,
20260427_002445_02,2026-04-27,002445,002445.SZ,0.0,-0.01847,0.007916,-0.039578,-0.021108,0.029024,0.042216,,,,,,,,,,,,,,
20260427_002909_02,2026-04-27,002909,002909.SZ,0.0,0.007645,0.024465,0.022936,0.035168,0.036697,0.03211,,,,,,,,,,,,,,
20260427_300491_04,2026-04-27,300491,300491.SZ,0.0,-0.020717,0.025896,0.02749,0.08008,0.101594,0.089641,,,,,,,,,,,,,,
20260427_300677_02,2026-04-27,300677,300677.SZ,0.0,-0.005383,0.003299,-0.009898,-0.073624,-0.09012,-0.115819,,,,,,,,,,,,,,
20260427_300710_04,2026-04-27,300710,300710.SZ,0.0,0.001909,0.012409,0.043271,0.065861,0.056316,0.055679,,,,,,,,,,,,,,
20260427_300832_02,2026-04-27,300832,300832.SZ,0.0,0.06671,0.037967,0.034964,0.008366,0.012441,0.017375,,,,,,,,,,,,,,
20260427_600148_02,2026-04-27,600148,600148.SH,0.0,0.005789,0.003684,0.006842,0.008947,0.016316,0.027895,,,,,,,,,,,,,,
20260427_600903_02,2026-04-27,600903,600903.SH,0.0,0.026688,0.020408,0.015699,0.017268,0.00157,0.007849,,,,,,,,,,,,,,
20260427_601566_02,2026-04-27,601566,601566.SH,0.0,-0.014639,-0.010064,-0.006404,-0.007319,-0.010064,0.002745,,,,,,,,,,,,,,
20260427_603188_02,2026-04-27,603188,603188.SH,0.0,-0.015905,-0.005964,0.057654,0.067594,0.029821,0.037773,,,,,,,,,,,,,,
20260427_603810_02,2026-04-27,603810,603810.SH,0.0,-0.024938,0.002494,0.00187,-0.004364,-0.025561,-0.01995,,,,,,,,,,,,,,
20260428_000868_04,2026-04-28,000868,000868.SZ,0.0,0.004474,-0.002237,0.0,0.008949,0.002237,,,,,,,,,,,,,,,
20260428_001299_06,2026-04-28,001299,001299.SZ,0.0,-0.45452,-0.476071,-0.46793,-0.473198,-0.459309,,,,,,,,,,,,,,,
20260428_002602_04,2026-04-28,002602,002602.SZ,0.0,0.019722,-0.071346,-0.071926,-0.063225,-0.074246,,,,,,,,,,,,,,,
20260428_002648_03,2026-04-28,002648,002648.SZ,0.0,0.007931,0.02069,0.016552,-0.064138,-0.08069,,,,,,,,,,,,,,,
20260428_002677_04,2026-04-28,002677,002677.SZ,0.0,-0.002522,0.007566,0.0,-0.003783,0.040353,,,,,,,,,,,,,,,
20260428_002909_03,2026-04-28,002909,002909.SZ,0.0,0.016692,0.015175,0.027314,0.028832,0.024279,,,,,,,,,,,,,,,
20260428_300676_01,2026-04-28,300676,300676.SZ,0.0,0.000497,-0.008441,0.00422,0.024826,0.069513,,,,,,,,,,,,,,,
20260428_600098_03,2026-04-28,600098,600098.SH,0.0,0.0,-0.017956,-0.017956,-0.01105,-0.017956,,,,,,,,,,,,,,,
20260428_600132_02,2026-04-28,600132,600132.SH,0.0,0.001783,-0.019255,-0.037796,-0.051168,-0.041184,,,,,,,,,,,,,,,
20260428_600157_03,2026-04-28,600157,600157.SH,0.0,0.022857,0.011429,0.017143,0.011429,0.04,,,,,,,,,,,,,,,
20260428_601139_02,2026-04-28,601139,601139.SH,0.0,-0.004237,-0.021186,-0.026836,-0.04661,-0.045198,,,,,,,,,,,,,,,
20260428_601216_01,2026-04-28,601216,601216.SH,0.0,0.018018,0.007207,0.021622,-0.007207,0.005405,,,,,,,,,,,,,,,
20260428_603239_02,2026-04-28,603239,603239.SH,0.0,-0.032866,-0.045691,-0.062926,0.0,0.038076,,,,,,,,,,,,,,,
20260428_603259_02,2026-04-28,603259,603259.SH,0.0,0.005517,-0.009225,-0.014199,0.006421,-0.034096,,,,,,,,,,,,,,,
20260428_603880_03,2026-04-28,603880,603880.SH,0.0,0.067568,0.118619,0.130631,0.157658,0.162162,,,,,,,,,,,,,,,
20260429_000025_03,2026-04-29,000025,000025.SZ,0.0,0.012813,-0.004881,-0.016473,-0.020744,,,,,,,,,,,,,,,,
20260429_000039_04,2026-04-29,000039,000039.SZ,0.0,-0.003218,0.074819,0.062751,0.030571,,,,,,,,,,,,,,,,
20260429_000831_02,2026-04-29,000831,000831.SZ,0.0,0.007588,0.029243,0.028873,0.02258,,,,,,,,,,,,,,,,
20260429_000980_01,2026-04-29,000980,000980.SZ,0.0,0.100437,0.100437,0.148472,0.152838,,,,,,,,,,,,,,,,
20260429_001337_02,2026-04-29,001337,001337.SZ,0.0,0.05291,0.140506,0.143445,0.159906,,,,,,,,,,,,,,,,
20260429_002037_02,2026-04-29,002037,002037.SZ,0.0,-0.012702,-0.013857,-0.01963,0.002309,,,,,,,,,,,,,,,,
20260429_002043_02,2026-04-29,002043,002043.SZ,0.0,-0.00336,0.040995,0.022177,0.038306,,,,,,,,,,,,,,,,
20260429_002291_02,2026-04-29,002291,002291.SZ,0.0,0.007519,0.016541,0.025564,0.039098,,,,,,,,,,,,,,,,
20260429_002460_04,2026-04-29,002460,002460.SZ,0.0,0.020483,0.052359,0.012658,-0.024511,,,,,,,,,,,,,,,,
20260429_002646_01,2026-04-29,002646,002646.SZ,0.0,-0.006143,-0.003686,-0.0086,-0.002457,,,,,,,,,,,,,,,,
20260429_002936_03,2026-04-29,002936,002936.SZ,0.0,-0.010811,-0.010811,-0.010811,-0.005405,,,,,,,,,,,,,,,,
20260429_300491_05,2026-04-29,300491,300491.SZ,0.0,0.001553,0.052816,0.073786,0.062136,,,,,,,,,,,,,,,,
20260429_300596_02,2026-04-29,300596,300596.SZ,0.0,-0.022738,-0.014408,-0.02769,0.003152,,,,,,,,,,,,,,,,
20260429_301287_04,2026-04-29,301287,301287.SZ,0.0,0.020418,0.023629,0.036935,0.047029,,,,,,,,,,,,,,,,
20260429_600037_04,2026-04-29,600037,600037.SH,0.0,0.011392,0.020253,0.032911,0.037975,,,,,,,,,,,,,,,,
20260429_600235_03,2026-04-29,600235,600235.SH,0.0,0.010174,0.001453,-0.002907,0.021802,,,,,,,,,,,,,,,,
20260429_600408_03,2026-04-29,600408,600408.SH,0.0,-0.011976,0.011976,-0.01497,-0.011976,,,,,,,,,,,,,,,,
20260429_600558_03,2026-04-29,600558,600558.SH,0.0,0.019504,0.02305,0.030142,0.04078,,,,,,,,,,,,,,,,
20260429_600712_03,2026-04-29,600712,600712.SH,0.0,0.016103,0.017713,0.014493,0.049919,,,,,,,,,,,,,,,,
20260429_601136_02,2026-04-29,601136,601136.SH,0.0,-0.008945,0.003578,-0.001193,-0.007752,,,,,,,,,,,,,,,,
20260429_601139_03,2026-04-29,601139,601139.SH,0.0,-0.017021,-0.022695,-0.042553,-0.041135,,,,,,,,,,,,,,,,
20260429_601155_01,2026-04-29,601155,601155.SH,0.0,0.004759,0.039429,0.029912,0.050986,,,,,,,,,,,,,,,,
20260429_688063_03,2026-04-29,688063,688063.SH,0.0,-0.014604,0.031258,0.015245,-0.002818,,,,,,,,,,,,,,,,
20260429_688400_04,2026-04-29,688400,688400.SH,0.0,0.200081,0.258143,0.349181,0.346348,,,,,,,,,,,,,,,,
20260430_000700_02,2026-04-30,000700,000700.SZ,0.0,0.024086,0.126246,0.204319,,,,,,,,,,,,,,,,,
20260430_002548_02,2026-04-30,002548,002548.SZ,0.0,-0.022263,-0.040816,-0.03525,,,,,,,,,,,,,,,,,
20260430_002573_04,2026-04-30,002573,002573.SZ,0.0,-0.005348,-0.018717,-0.018717,,,,,,,,,,,,,,,,,
20260430_002654_05,2026-04-30,002654,002654.SZ,0.0,0.037879,0.038567,0.030303,,,,,,,,,,,,,,,,,
20260430_300315_03,2026-04-30,300315,300315.SZ,0.0,0.013972,0.02994,0.033932,,,,,,,,,,,,,,,,,
20260430_300407_03,2026-04-30,300407,300407.SZ,0.0,0.018968,0.021244,0.033384,,,,,,,,,,,,,,,,,
20260430_300469_04,2026-04-30,300469,300469.SZ,0.0,-0.003519,-0.028825,0.028825,,,,,,,,,,,,,,,,,
20260430_300751_02,2026-04-30,300751,300751.SZ,0.0,0.033992,0.10633,0.128223,,,,,,,,,,,,,,,,,
20260430_600135_03,2026-04-30,600135,600135.SH,0.0,0.002625,0.013998,0.034121,,,,,,,,,,,,,,,,,
20260430_600143_03,2026-04-30,600143,600143.SH,0.0,0.012245,0.033819,0.053644,,,,,,,,,,,,,,,,,
20260430_600280_01,2026-04-30,600280,600280.SH,0.0,-0.009434,-0.018868,-0.006289,,,,,,,,,,,,,,,,,
20260430_600305_03,2026-04-30,600305,600305.SH,0.0,-0.002656,-0.00664,-0.00664,,,,,,,,,,,,,,,,,
20260430_600622_05,2026-04-30,600622,600622.SH,0.0,0.011236,-0.018727,-0.003745,,,,,,,,,,,,,,,,,
20260430_601106_02,2026-04-30,601106,601106.SH,0.0,0.0,0.008811,0.019824,,,,,,,,,,,,,,,,,
20260430_603048_03,2026-04-30,603048,603048.SH,0.0,-0.011106,-0.005126,0.017514,,,,,,,,,,,,,,,,,
20260430_603168_05,2026-04-30,603168,603168.SH,0.0,-0.008902,-0.008902,-0.004451,,,,,,,,,,,,,,,,,
20260430_603477_04,2026-04-30,603477,603477.SH,0.0,0.01967,0.00638,-0.007974,,,,,,,,,,,,,,,,,
20260430_605001_03,2026-04-30,605001,605001.SH,0.0,0.007989,-0.007989,0.001332,,,,,,,,,,,,,,,,,
20260506_002006_03,2026-05-06,002006,002006.SZ,0.0,0.0,0.011056,,,,,,,,,,,,,,,,,,
20260506_002086_05,2026-05-06,002086,002086.SZ,0.0,-0.004902,0.004902,,,,,,,,,,,,,,,,,,
20260506_002128_03,2026-05-06,002128,002128.SZ,0.0,-0.060024,-0.064226,,,,,,,,,,,,,,,,,,
20260506_002320_01,2026-05-06,002320,002320.SZ,0.0,0.001174,0.015258,,,,,,,,,,,,,,,,,,
20260506_002358_01,2026-05-06,002358,002358.SZ,0.0,0.01054,-0.002635,,,,,,,,,,,,,,,,,,
20260506_002559_05,2026-05-06,002559,002559.SZ,0.0,0.038752,0.028355,,,,,,,,,,,,,,,,,,
20260506_002651_03,2026-05-06,002651,002651.SZ,0.0,0.004162,0.024974,,,,,,,,,,,,,,,,,,
20260506_300166_05,2026-05-06,300166,300166.SZ,0.0,0.026983,0.044253,,,,,,,,,,,,,,,,,,
20260506_300343_03,2026-05-06,300343,300343.SZ,0.0,0.001497,0.008982,,,,,,,,,,,,,,,,,,
20260506_300796_01,2026-05-06,300796,300796.SZ,0.0,-0.004474,-0.008949,,,,,,,,,,,,,,,,,,
20260506_600058_02,2026-05-06,600058,600058.SH,0.0,0.008865,0.044326,,,,,,,,,,,,,,,,,,
20260506_600621_01,2026-05-06,600621,600621.SH,0.0,-0.00347,-0.00694,,,,,,,,,,,,,,,,,,
20260506_600724_03,2026-05-06,600724,600724.SH,0.0,0.036671,0.141044,,,,,,,,,,,,,,,,,,
20260506_600895_02,2026-05-06,600895,600895.SH,0.0,0.008227,-0.004512,,,,,,,,,,,,,,,,,,
20260506_600984_02,2026-05-06,600984,600984.SH,0.0,0.014218,0.116114,,,,,,,,,,,,,,,,,,
20260506_601975_04,2026-05-06,601975,601975.SH,0.0,0.047009,0.068376,,,,,,,,,,,,,,,,,,
20260506_601990_03,2026-05-06,601990,601990.SH,0.0,-0.009485,-0.01355,,,,,,,,,,,,,,,,,,
20260506_603602_03,2026-05-06,603602,603602.SH,0.0,0.013463,0.017951,,,,,,,,,,,,,,,,,,
20260506_603888_04,2026-05-06,603888,603888.SH,0.0,0.018941,0.011656,,,,,,,,,,,,,,,,,,
20260506_605008_01,2026-05-06,605008,605008.SH,0.0,0.004098,0.006557,,,,,,,,,,,,,,,,,,
20260506_688418_05,2026-05-06,688418,688418.SH,0.0,0.04397,0.113622,,,,,,,,,,,,,,,,,,
20260507_000156_02,2026-05-07,000156,000156.SZ,0.0,0.002639,,,,,,,,,,,,,,,,,,,
20260507_000661_02,2026-05-07,000661,000661.SZ,0.0,-0.009608,,,,,,,,,,,,,,,,,,,
20260507_000738_02,2026-05-07,000738,000738.SZ,0.0,0.057878,,,,,,,,,,,,,,,,,,,
20260507_000905_03,2026-05-07,000905,000905.SZ,0.0,0.018584,,,,,,,,,,,,,,,,,,,
20260507_002130_02,2026-05-07,002130,002130.SZ,0.0,-0.00841,,,,,,,,,,,,,,,,,,,
20260507_002218_03,2026-05-07,002218,002218.SZ,0.0,0.008532,,,,,,,,,,,,,,,,,,,
20260507_002347_03,2026-05-07,002347,002347.SZ,0.0,0.027644,,,,,,,,,,,,,,,,,,,
20260507_002448_03,2026-05-07,002448,002448.SZ,0.0,0.009913,,,,,,,,,,,,,,,,,,,
20260507_002555_02,2026-05-07,002555,002555.SZ,0.0,0.006757,,,,,,,,,,,,,,,,,,,
20260507_002673_02,2026-05-07,002673,002673.SZ,0.0,-0.001385,,,,,,,,,,,,,,,,,,,
20260507_002965_02,2026-05-07,002965,002965.SZ,0.0,0.100157,,,,,,,,,,,,,,,,,,,
20260507_003025_03,2026-05-07,003025,003025.SZ,0.0,0.032904,,,,,,,,,,,,,,,,,,,
20260507_300145_02,2026-05-07,300145,300145.SZ,0.0,-0.001976,,,,,,,,,,,,,,,,,,,
20260507_300316_01,2026-05-07,300316,300316.SZ,0.0,-0.002819,,,,,,,,,,,,,,,,,,,
20260507_300579_02,2026-05-07,300579,300579.SZ,0.0,0.006897,,,,,,,,,,,,,,,,,,,
20260507_300693_03,2026-05-07,300693,300693.SZ,0.0,0.027869,,,,,,,,,,,,,,,,,,,
20260507_300943_02,2026-05-07,300943,300943.SZ,0.0,0.044324,,,,,,,,,,,,,,,,,,,
20260507_300963_02,2026-05-07,300963,300963.SZ,0.0,0.010399,,,,,,,,,,,,,,,,,,,
20260507_301503_02,2026-05-07,301503,301503.SZ,0.0,0.020636,,,,,,,,,,,,,,,,,,,
20260507_600292_03,2026-05-07,600292,600292.SH,0.0,0.001866,,,,,,,,,,,,,,,,,,,
20260507_600489_03,2026-05-07,600489,600489.SH,0.0,0.016937,,,,,,,,,,,,,,,,,,,
20260507_600756_02,2026-05-07,600756,600756.SH,0.0,0.035545,,,,,,,,,,,,,,,,,,,
20260507_600789_02,2026-05-07,600789,600789.SH,0.0,0.011947,,,,,,,,,,,,,,,,,,,
20260507_601086_02,2026-05-07,601086,601086.SH,0.0,0.032992,,,,,,,,,,,,,,,,,,,
20260507_601162_02,2026-05-07,601162,601162.SH,0.0,-0.005277,,,,,,,,,,,,,,,,,,,
20260507_601669_01,2026-05-07,601669,601669.SH,0.0,-0.018456,,,,,,,,,,,,,,,,,,,
20260507_601788_02,2026-05-07,601788,601788.SH,0.0,0.001305,,,,,,,,,,,,,,,,,,,
20260507_601877_02,2026-05-07,601877,601877.SH,0.0,-0.007843,,,,,,,,,,,,,,,,,,,
20260507_601916_03,2026-05-07,601916,601916.SH,0.0,-0.003311,,,,,,,,,,,,,,,,,,,
20260507_688308_02,2026-05-07,688308,688308.SH,0.0,-0.024662,,,,,,,,,,,,,,,,,,,
20260507_688556_03,2026-05-07,688556,688556.SH,0.0,0.038115,,,,,,,,,,,,,,,,,,,
20260508_000799_04,2026-05-08,000799,000799.SZ,0.0,,,,,,,,,,,,,,,,,,,,
20260508_000839_03,2026-05-08,000839,000839.SZ,0.0,,,,,,,,,,,,,,,,,,,,
20260508_002112_03,2026-05-08,002112,002112.SZ,0.0,,,,,,,,,,,,,,,,,,,,
20260508_002163_01,2026-05-08,002163,002163.SZ,0.0,,,,,,,,,,,,,,,,,,,,
20260508_002272_02,2026-05-08,002272,002272.SZ,0.0,,,,,,,,,,,,,,,,,,,,
20260508_002396_04,2026-05-08,002396,002396.SZ,0.0,,,,,,,,,,,,,,,,,,,,
20260508_002629_06,2026-05-08,002629,002629.SZ,0.0,,,,,,,,,,,,,,,,,,,,
20260508_002669_03,2026-05-08,002669,002669.SZ,0.0,,,,,,,,,,,,,,,,,,,,
20260508_300122_01,2026-05-08,300122,300122.SZ,0.0,,,,,,,,,,,,,,,,,,,,
20260508_300461_01,2026-05-08,300461,300461.SZ,0.0,,,,,,,,,,,,,,,,,,,,
20260508_300506_02,2026-05-08,300506,300506.SZ,0.0,,,,,,,,,,,,,,,,,,,,
20260508_300525_01,2026-05-08,300525,300525.SZ,0.0,,,,,,,,,,,,,,,,,,,,
20260508_300674_03,2026-05-08,300674,300674.SZ,0.0,,,,,,,,,,,,,,,,,,,,
20260508_300741_05,2026-05-08,300741,300741.SZ,0.0,,,,,,,,,,,,,,,,,,,,
20260508_300809_01,2026-05-08,300809,300809.SZ,0.0,,,,,,,,,,,,,,,,,,,,
