strategy,signal_date,entry_date,exit_date,hold_days,rebalance_step,selected_count,max_per_industry,industry_penalty_step,symbol,name,industry,industry_key,is_bs_candidate,sort_col,rank_score,score,dynamic_factor_score,score_liq_breakout_adj,liquidity_detail_score,s_breakout,s_liquidity,s_relative_amount,s_amount_ratio_5_20,s_low_impact_cost,s_amount_stability,bs_score_v2,bs_consensus_score,bs_model_rank_score,bs_model_prob,bs_model_expected_mdd,pool_type,bs_gate_label,entry_open,exit_close,gross_ret
liq_top_30_then_score,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,600877,电科芯片,半导体,半导体,0,score,80.48,80.48,97.96233381441618,80.48,83.44963382855454,95.26,28.21,93.67749419953596,83.66202629543696,94.70224284609435,3.4616128408431637,72.36,63.55,53.0879,0.333298,0.060867,,可买,24.58,19.37,-0.2119609438567941
liq_top_30_then_score,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,000603,盛达资源,铅锌,铅锌,0,score,80.11,80.11,97.86159515995638,80.11,84.92185731060381,99.48,28.17,95.64965197215777,90.95127610208816,93.75483372003094,5.260104428543802,66.88,43.01,35.0655,0.305758,0.1,,过滤,70.0,47.66,-0.3191428571428572
liq_top_30_then_score,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,002218,拓日新能,新型电力,新型电力,0,score,80.08,80.08,96.02839782324337,80.08,81.71295696760878,98.22,25.68,99.45862335653518,87.87703016241299,95.10827532869295,1.3343647263585379,64.15,42.47,34.8807,0.314053,0.1,,过滤,6.88,7.23,0.05087209302325579
liq_top_30_then_score,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,603588,高能环境,环境保护,环境保护,0,score,79.26,79.26,91.46880025558445,79.26,69.2345252907411,98.61,22.75,86.81361175560711,57.985305491105954,72.50580046403712,19.648037130148907,74.3,62.07,50.8171,0.287369,0.099421,,可买,11.2739,10.4988,-0.0687517185712132
liq_top_30_then_score,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,301396,宏景科技,软件服务,软件服务,0,score,78.9,78.9,98.85570626215325,78.9,85.8888329285385,99.48,26.94,96.90641918020108,88.57308584686776,89.984532095901,38.03906401082963,72.36,62.59,51.3535,0.304391,0.1,,可买,101.0,94.45,-0.0648514851485148
liq_top_10_then_liq_breakout_adj,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,600877,电科芯片,半导体,半导体,0,score_liq_breakout_adj,80.48,80.48,97.96233381441618,80.48,83.44963382855454,95.26,28.21,93.67749419953596,83.66202629543696,94.70224284609435,3.4616128408431637,72.36,63.55,53.0879,0.333298,0.060867,,可买,24.58,19.37,-0.2119609438567941
liq_top_10_then_liq_breakout_adj,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,000603,盛达资源,铅锌,铅锌,0,score_liq_breakout_adj,80.11,80.11,97.86159515995638,80.11,84.92185731060381,99.48,28.17,95.64965197215777,90.95127610208816,93.75483372003094,5.260104428543802,66.88,43.01,35.0655,0.305758,0.1,,过滤,70.0,47.66,-0.3191428571428572
liq_top_10_then_liq_breakout_adj,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,688347,华虹公司,半导体,半导体,0,score_liq_breakout_adj,78.6,78.6,99.01672305270665,78.6,87.21641825140892,98.12,29.18,86.63959783449343,56.78654292343387,96.19102861562259,80.35196286985109,70.91,62.46,51.5199,0.313207,0.1,,可买,160.62,131.46,-0.18154650728427346
liq_top_10_then_liq_breakout_adj,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,002851,麦格米特,电气设备,电气设备,0,score_liq_breakout_adj,77.41,77.41,99.01070283526357,77.41,86.87977799474521,99.48,28.76,80.80046403712296,68.32946635730859,92.47873163186388,82.51788822278088,71.82,63.22,52.2821,0.322118,0.1,,可买,135.1,113.93,-0.15669874167283482
liq_top_10_then_liq_breakout_adj,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,600531,豫光金铅,铅锌,铅锌,0,score_liq_breakout_adj,77.35,77.35,97.16397751844,77.35,83.86044357079155,99.48,28.21,92.47873163186388,89.65583913379737,94.99226604795051,0.5414813382324501,65.37,43.78,37.182,0.347326,0.1,,过滤,24.78,16.79,-0.32243744955609366
liq_top_20_then_liq_breakout_adj,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,600877,电科芯片,半导体,半导体,0,score_liq_breakout_adj,80.48,80.48,97.96233381441618,80.48,83.44963382855454,95.26,28.21,93.67749419953596,83.66202629543696,94.70224284609435,3.4616128408431637,72.36,63.55,53.0879,0.333298,0.060867,,可买,24.58,19.37,-0.2119609438567941
liq_top_20_then_liq_breakout_adj,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,000603,盛达资源,铅锌,铅锌,0,score_liq_breakout_adj,80.11,80.11,97.86159515995638,80.11,84.92185731060381,99.48,28.17,95.64965197215777,90.95127610208816,93.75483372003094,5.260104428543802,66.88,43.01,35.0655,0.305758,0.1,,过滤,70.0,47.66,-0.3191428571428572
liq_top_20_then_liq_breakout_adj,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,002218,拓日新能,新型电力,新型电力,0,score_liq_breakout_adj,80.08,80.08,96.02839782324337,80.08,81.71295696760878,98.22,25.68,99.45862335653518,87.87703016241299,95.10827532869295,1.3343647263585379,64.15,42.47,34.8807,0.314053,0.1,,过滤,6.88,7.23,0.05087209302325579
liq_top_20_then_liq_breakout_adj,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,301396,宏景科技,软件服务,软件服务,0,score_liq_breakout_adj,78.9,78.9,98.85570626215325,78.9,85.8888329285385,99.48,26.94,96.90641918020108,88.57308584686776,89.984532095901,38.03906401082963,72.36,62.59,51.3535,0.304391,0.1,,可买,101.0,94.45,-0.0648514851485148
liq_top_20_then_liq_breakout_adj,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,688347,华虹公司,半导体,半导体,0,score_liq_breakout_adj,78.6,78.6,99.01672305270665,78.6,87.21641825140892,98.12,29.18,86.63959783449343,56.78654292343387,96.19102861562259,80.35196286985109,70.91,62.46,51.5199,0.313207,0.1,,可买,160.62,131.46,-0.18154650728427346
liq_top_30_then_liq_breakout_adj,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,600877,电科芯片,半导体,半导体,0,score_liq_breakout_adj,80.48,80.48,97.96233381441618,80.48,83.44963382855454,95.26,28.21,93.67749419953596,83.66202629543696,94.70224284609435,3.4616128408431637,72.36,63.55,53.0879,0.333298,0.060867,,可买,24.58,19.37,-0.2119609438567941
liq_top_30_then_liq_breakout_adj,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,000603,盛达资源,铅锌,铅锌,0,score_liq_breakout_adj,80.11,80.11,97.86159515995638,80.11,84.92185731060381,99.48,28.17,95.64965197215777,90.95127610208816,93.75483372003094,5.260104428543802,66.88,43.01,35.0655,0.305758,0.1,,过滤,70.0,47.66,-0.3191428571428572
liq_top_30_then_liq_breakout_adj,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,002218,拓日新能,新型电力,新型电力,0,score_liq_breakout_adj,80.08,80.08,96.02839782324337,80.08,81.71295696760878,98.22,25.68,99.45862335653518,87.87703016241299,95.10827532869295,1.3343647263585379,64.15,42.47,34.8807,0.314053,0.1,,过滤,6.88,7.23,0.05087209302325579
liq_top_30_then_liq_breakout_adj,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,603588,高能环境,环境保护,环境保护,0,score_liq_breakout_adj,79.26,79.26,91.46880025558445,79.26,69.2345252907411,98.61,22.75,86.81361175560711,57.985305491105954,72.50580046403712,19.648037130148907,74.3,62.07,50.8171,0.287369,0.099421,,可买,11.2739,10.4988,-0.0687517185712132
liq_top_30_then_liq_breakout_adj,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,301396,宏景科技,软件服务,软件服务,0,score_liq_breakout_adj,78.9,78.9,98.85570626215325,78.9,85.8888329285385,99.48,26.94,96.90641918020108,88.57308584686776,89.984532095901,38.03906401082963,72.36,62.59,51.3535,0.304391,0.1,,可买,101.0,94.45,-0.0648514851485148
liq_top_10_then_liquidity_detail,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,600547,山东黄金,黄金,黄金,0,liquidity_detail_score,96.36350007470718,74.17,96.94849047676713,74.17,96.36350007470718,97.43,29.11,96.79040989945862,93.600154679041,97.93116782675946,94.62386385612066,61.31,40.79,34.1987,0.31452,0.017806,,过滤,64.0,47.35,-0.26015625
liq_top_10_then_liquidity_detail,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,600489,中金黄金,黄金,黄金,0,liquidity_detail_score,96.03470692569347,74.65,87.92451695272226,74.65,96.03470692569347,99.48,29.02,96.1523588553751,93.36813611755606,96.80974477958236,95.84219686714368,51.28,27.48,31.2761,0.307601,0.1,,过滤,39.99,30.67,-0.23305826456614154
liq_top_10_then_liquidity_detail,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,601899,紫金矿业,铜,铜,0,liquidity_detail_score,95.44389985765999,63.2,96.27601308465272,63.2,95.44389985765999,46.82,29.98,91.95668986852282,88.9984532095901,99.72931167826759,87.70063817443435,64.43,55.88,44.6655,0.277938,-0.062366,,可买,43.79,39.48,-0.09842429778488249
liq_top_10_then_liquidity_detail,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,000657,中钨高新,小金属,小金属,0,liquidity_detail_score,95.01019122200181,66.16,97.27281355369298,66.16,95.01019122200181,46.82,29.39,91.47331786542924,90.60324825986079,97.79582366589327,92.69000193386192,67.39,58.35,50.0512,0.303395,0.1,,可买,52.28,52.37,0.0017214996174443886
liq_top_10_then_liquidity_detail,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,000630,铜陵有色,铜,铜,0,liquidity_detail_score,94.96946904945976,73.16,97.89903323951366,73.16,94.96946904945976,97.74,29.48,94.33488012374323,94.50889404485692,97.37045630317091,80.13923805840263,63.0,41.5,34.3179,0.312574,-0.003732,,过滤,8.92,7.18,-0.19506726457399104
liq_top_20_then_liquidity_detail,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,600547,山东黄金,黄金,黄金,0,liquidity_detail_score,96.36350007470718,74.17,96.94849047676713,74.17,96.36350007470718,97.43,29.11,96.79040989945862,93.600154679041,97.93116782675946,94.62386385612066,61.31,40.79,34.1987,0.31452,0.017806,,过滤,64.0,47.35,-0.26015625
liq_top_20_then_liquidity_detail,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,600489,中金黄金,黄金,黄金,0,liquidity_detail_score,96.03470692569347,74.65,87.92451695272226,74.65,96.03470692569347,99.48,29.02,96.1523588553751,93.36813611755606,96.80974477958236,95.84219686714368,51.28,27.48,31.2761,0.307601,0.1,,过滤,39.99,30.67,-0.23305826456614154
liq_top_20_then_liquidity_detail,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,601899,紫金矿业,铜,铜,0,liquidity_detail_score,95.44389985765999,63.2,96.27601308465272,63.2,95.44389985765999,46.82,29.98,91.95668986852282,88.9984532095901,99.72931167826759,87.70063817443435,64.43,55.88,44.6655,0.277938,-0.062366,,可买,43.79,39.48,-0.09842429778488249
liq_top_20_then_liquidity_detail,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,000657,中钨高新,小金属,小金属,0,liquidity_detail_score,95.01019122200181,66.16,97.27281355369298,66.16,95.01019122200181,46.82,29.39,91.47331786542924,90.60324825986079,97.79582366589327,92.69000193386192,67.39,58.35,50.0512,0.303395,0.1,,可买,52.28,52.37,0.0017214996174443886
liq_top_20_then_liquidity_detail,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,000630,铜陵有色,铜,铜,0,liquidity_detail_score,94.96946904945976,73.16,97.89903323951366,73.16,94.96946904945976,97.74,29.48,94.33488012374323,94.50889404485692,97.37045630317091,80.13923805840263,63.0,41.5,34.3179,0.312574,-0.003732,,过滤,8.92,7.18,-0.19506726457399104
liq_top_30_then_liquidity_detail,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,600547,山东黄金,黄金,黄金,0,liquidity_detail_score,96.36350007470718,74.17,96.94849047676713,74.17,96.36350007470718,97.43,29.11,96.79040989945862,93.600154679041,97.93116782675946,94.62386385612066,61.31,40.79,34.1987,0.31452,0.017806,,过滤,64.0,47.35,-0.26015625
liq_top_30_then_liquidity_detail,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,600489,中金黄金,黄金,黄金,0,liquidity_detail_score,96.03470692569347,74.65,87.92451695272226,74.65,96.03470692569347,99.48,29.02,96.1523588553751,93.36813611755606,96.80974477958236,95.84219686714368,51.28,27.48,31.2761,0.307601,0.1,,过滤,39.99,30.67,-0.23305826456614154
liq_top_30_then_liquidity_detail,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,601899,紫金矿业,铜,铜,0,liquidity_detail_score,95.44389985765999,63.2,96.27601308465272,63.2,95.44389985765999,46.82,29.98,91.95668986852282,88.9984532095901,99.72931167826759,87.70063817443435,64.43,55.88,44.6655,0.277938,-0.062366,,可买,43.79,39.48,-0.09842429778488249
liq_top_30_then_liquidity_detail,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,000657,中钨高新,小金属,小金属,0,liquidity_detail_score,95.01019122200181,66.16,97.27281355369298,66.16,95.01019122200181,46.82,29.39,91.47331786542924,90.60324825986079,97.79582366589327,92.69000193386192,67.39,58.35,50.0512,0.303395,0.1,,可买,52.28,52.37,0.0017214996174443886
liq_top_30_then_liquidity_detail,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,000630,铜陵有色,铜,铜,0,liquidity_detail_score,94.96946904945976,73.16,97.89903323951366,73.16,94.96946904945976,97.74,29.48,94.33488012374323,94.50889404485692,97.37045630317091,80.13923805840263,63.0,41.5,34.3179,0.312574,-0.003732,,过滤,8.92,7.18,-0.19506726457399104
liq_top_10_then_dynamic_factor,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,601168,西部矿业,铜,铜,0,dynamic_factor_score,99.50736945582075,73.41,99.50736945582075,73.41,91.77267924978122,98.36,28.7,91.8213457076566,87.14230471771074,93.15545243619489,80.97079868497389,70.7,62.26,51.0664,0.313125,-0.007923,,可买,38.2881,32.66,-0.146993452273683
liq_top_10_then_dynamic_factor,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,000426,兴业银锡,铅锌,铅锌,0,dynamic_factor_score,99.46143898738525,72.92,99.46143898738525,72.92,93.91257144857028,97.12,29.55,90.31322505800465,85.80819798917247,97.06109822119103,90.19532005414813,70.11,62.62,52.0344,0.325115,0.1,,可买,71.5,50.39,-0.29524475524475524
liq_top_10_then_dynamic_factor,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,600497,驰宏锌锗,铅锌,铅锌,0,dynamic_factor_score,99.3778768348387,72.12,99.3778768348387,72.12,91.15164270577347,98.18,28.25,88.36040216550657,83.75870069605568,93.0201082753287,92.96074260297816,70.34,62.42,48.2461,0.32244,-0.073706,,可买,11.5,9.02,-0.21565217391304348
liq_top_10_then_dynamic_factor,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,600392,盛和资源,小金属,小金属,1,dynamic_factor_score,99.32309704726084,75.92,99.32309704726084,75.92,89.8068283453007,97.58,28.23,93.50348027842227,83.0046403712297,94.52822892498067,68.36201895184684,70.23,44.81,35.675,0.301958,0.067846,,过滤,27.8,28.79,0.03561151079136682
liq_top_10_then_dynamic_factor,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,300373,扬杰科技,半导体,半导体,0,dynamic_factor_score,99.16889540851048,74.25,99.16889540851048,74.25,90.1499000808094,99.48,27.22,98.64655839133796,93.48414539829854,92.94276875483372,61.63217946238638,68.73,60.98,50.8042,0.310362,0.005617,,可买,90.0,81.71,-0.09211111111111114
liq_top_20_then_dynamic_factor,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,601168,西部矿业,铜,铜,0,dynamic_factor_score,99.50736945582075,73.41,99.50736945582075,73.41,91.77267924978122,98.36,28.7,91.8213457076566,87.14230471771074,93.15545243619489,80.97079868497389,70.7,62.26,51.0664,0.313125,-0.007923,,可买,38.2881,32.66,-0.146993452273683
liq_top_20_then_dynamic_factor,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,000426,兴业银锡,铅锌,铅锌,0,dynamic_factor_score,99.46143898738525,72.92,99.46143898738525,72.92,93.91257144857028,97.12,29.55,90.31322505800465,85.80819798917247,97.06109822119103,90.19532005414813,70.11,62.62,52.0344,0.325115,0.1,,可买,71.5,50.39,-0.29524475524475524
liq_top_20_then_dynamic_factor,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,600497,驰宏锌锗,铅锌,铅锌,0,dynamic_factor_score,99.3778768348387,72.12,99.3778768348387,72.12,91.15164270577347,98.18,28.25,88.36040216550657,83.75870069605568,93.0201082753287,92.96074260297816,70.34,62.42,48.2461,0.32244,-0.073706,,可买,11.5,9.02,-0.21565217391304348
liq_top_20_then_dynamic_factor,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,600392,盛和资源,小金属,小金属,1,dynamic_factor_score,99.32309704726084,75.92,99.32309704726084,75.92,89.8068283453007,97.58,28.23,93.50348027842227,83.0046403712297,94.52822892498067,68.36201895184684,70.23,44.81,35.675,0.301958,0.067846,,过滤,27.8,28.79,0.03561151079136682
liq_top_20_then_dynamic_factor,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,300373,扬杰科技,半导体,半导体,0,dynamic_factor_score,99.16889540851048,74.25,99.16889540851048,74.25,90.1499000808094,99.48,27.22,98.64655839133796,93.48414539829854,92.94276875483372,61.63217946238638,68.73,60.98,50.8042,0.310362,0.005617,,可买,90.0,81.71,-0.09211111111111114
liq_top_30_then_dynamic_factor,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,601168,西部矿业,铜,铜,0,dynamic_factor_score,99.50736945582075,73.41,99.50736945582075,73.41,91.77267924978122,98.36,28.7,91.8213457076566,87.14230471771074,93.15545243619489,80.97079868497389,70.7,62.26,51.0664,0.313125,-0.007923,,可买,38.2881,32.66,-0.146993452273683
liq_top_30_then_dynamic_factor,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,000426,兴业银锡,铅锌,铅锌,0,dynamic_factor_score,99.46143898738525,72.92,99.46143898738525,72.92,93.91257144857028,97.12,29.55,90.31322505800465,85.80819798917247,97.06109822119103,90.19532005414813,70.11,62.62,52.0344,0.325115,0.1,,可买,71.5,50.39,-0.29524475524475524
liq_top_30_then_dynamic_factor,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,600497,驰宏锌锗,铅锌,铅锌,0,dynamic_factor_score,99.3778768348387,72.12,99.3778768348387,72.12,91.15164270577347,98.18,28.25,88.36040216550657,83.75870069605568,93.0201082753287,92.96074260297816,70.34,62.42,48.2461,0.32244,-0.073706,,可买,11.5,9.02,-0.21565217391304348
liq_top_30_then_dynamic_factor,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,600392,盛和资源,小金属,小金属,1,dynamic_factor_score,99.32309704726084,75.92,99.32309704726084,75.92,89.8068283453007,97.58,28.23,93.50348027842227,83.0046403712297,94.52822892498067,68.36201895184684,70.23,44.81,35.675,0.301958,0.067846,,过滤,27.8,28.79,0.03561151079136682
liq_top_30_then_dynamic_factor,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,300373,扬杰科技,半导体,半导体,0,dynamic_factor_score,99.16889540851048,74.25,99.16889540851048,74.25,90.1499000808094,99.48,27.22,98.64655839133796,93.48414539829854,92.94276875483372,61.63217946238638,68.73,60.98,50.8042,0.310362,0.005617,,可买,90.0,81.71,-0.09211111111111114
liq_top_20_then_bs_v2,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,600877,电科芯片,半导体,半导体,0,bs_score_v2,72.36,80.48,97.96233381441618,80.48,83.44963382855454,95.26,28.21,93.67749419953596,83.66202629543696,94.70224284609435,3.4616128408431637,72.36,63.55,53.0879,0.333298,0.060867,,可买,24.58,19.37,-0.2119609438567941
liq_top_20_then_bs_v2,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,301396,宏景科技,软件服务,软件服务,0,bs_score_v2,72.36,78.9,98.85570626215325,78.9,85.8888329285385,99.48,26.94,96.90641918020108,88.57308584686776,89.984532095901,38.03906401082963,72.36,62.59,51.3535,0.304391,0.1,,可买,101.0,94.45,-0.0648514851485148
liq_top_20_then_bs_v2,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,600481,双良节能,电气设备,电气设备,0,bs_score_v2,71.93,78.28,97.30536307904553,78.28,81.39323946400468,97.16,26.39,95.18561484918794,89.34648105181748,89.15313225058004,3.9450783214078515,71.93,62.26,51.5551,0.309543,0.030699,,可买,9.07,9.74,0.07386990077177513
liq_top_20_then_bs_v2,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,601677,明泰铝业,铝,铝,0,bs_score_v2,71.84,76.54,98.78917914332513,76.54,86.01261075995988,97.37,25.46,96.50038669760247,94.87625676720805,89.81051817478732,50.62850512473409,71.84,61.75,51.407,0.30745,0.047241,,可买,18.49,16.27,-0.12006489994591663
liq_top_20_then_bs_v2,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,002851,麦格米特,电气设备,电气设备,0,bs_score_v2,71.82,77.41,99.01070283526357,77.41,86.87977799474521,99.48,28.76,80.80046403712296,68.32946635730859,92.47873163186388,82.51788822278088,71.82,63.22,52.2821,0.322118,0.1,,可买,135.1,113.93,-0.15669874167283482
liq_top_20_then_model_rank,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,300170,汉得信息,软件服务,软件服务,0,bs_model_rank_score,56.7372,62.65,89.22464200863192,62.64999999999999,70.06750376863774,46.82,29.6,55.56844547563805,16.56999226604795,96.48105181747873,25.294913943144458,68.56,62.57,56.7372,0.409954,0.08412,,可买,26.09,24.78,-0.05021080873898043
liq_top_20_then_model_rank,2026-01-28,2026-01-29,2026-02-11,10,1,5,,0.0,300129,泰胜风能,电气设备,电气设备,0,bs_model_rank_score,55.8139,63.66,81.72178713474618,63.66,63.859843781945926,46.82,28.46,9.62877030162413,25.270688321732404,81.63186388244392,79.52040224327983,60.2,59.19,55.8139,0.429399,0.099036,,可买,14.35,13.53,-0.05714285714285716
