strategy,signal_date,desired_role,active_role,selected_strategy,reason,switch_blocked,current_role_days_before,market_amount_ratio_20,index_bucket,market_bs_ratio,market_avg_score,market_liquidity_bucket,avg_vol_20,data_cutoff_date,completed_history_rule,attack_short_count,attack_short_avg_ret,industry_concentration_high,attack_drawdown_expanded,avg_s_liquidity,avg_relative_amount,avg_amount_ratio_5_20,avg_low_impact_cost,avg_amount_stability,median_hist_mdd_20,top_industry,top_industry_weight,industry_count,attack_count,attack_avg_ret,attack_win_rate,attack_max_drawdown,balanced_count,balanced_avg_ret,balanced_win_rate,balanced_max_drawdown,robust_count,robust_avg_ret,robust_win_rate,robust_max_drawdown,defensive_count,defensive_avg_ret,defensive_win_rate,defensive_max_drawdown,fallback_count,fallback_avg_ret,fallback_win_rate,fallback_max_drawdown,current_role_days_after,adaptive_position_scale,adaptive_target_position_ratio,adaptive_position_reason,market_style_state,target_position_ratio,style_reason
adaptive_market_style,2025-09-17,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,8,0.9300326374262119,index_strong,0.048406,42.14747083981337,normal_liquidity,0.02664820727475949,2025-09-17,exit_date < signal_date,10,-0.031097102885771603,0,1,15.00291601866252,50.0097238428627,50.0097238428627,49.990279937791605,50.0097238428627,-0.05059071762634365,,,0,20,0.021014830175163316,0.6,-0.3717503218106397,20,0.06047009417228912,0.9,-0.06567759457288491,20,0.06219047564195511,0.8,-0.050138131158289245,20,0.1725886639362097,0.9,-0.0482922312371582,20,0.1725886639362097,0.9,-0.0482922312371582,9,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2025-09-18,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,9,1.209072904982168,index_strong,0.044915,42.12188605872059,high_liquidity,0.02694117159890038,2025-09-18,exit_date < signal_date,10,-0.0009845228643437815,0,1,15.002916585650398,50.0097238428627,50.0097238428627,49.99027804783201,50.00972573429294,-0.06647870074125606,,,0,20,0.02147728674367593,0.6,-0.3717503218106397,20,0.05114746892678222,0.85,-0.06567759457288502,20,0.05504877211360568,0.75,-0.050138131158289245,20,0.15987898490949692,0.85,-0.06724213510906007,20,0.15987898490949692,0.85,-0.06724213510906007,10,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2025-09-19,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,10,0.9009917235182194,index_neutral,0.044907,40.708209564541214,normal_liquidity,0.027054765081608624,2025-09-19,exit_date < signal_date,10,0.017525066754153985,0,1,15.00291601866252,50.00972195216799,50.00972195216799,49.990279937791605,50.00972195216799,-0.0717059471079251,,,0,20,0.024581753798956295,0.6,-0.3717503218106398,20,0.04845687456905414,0.85,-0.06567759457288502,20,0.049902723853164827,0.75,-0.050138131158289134,20,0.15151214344868155,0.85,-0.06724213510905985,20,0.15151214344868155,0.85,-0.06724213510905985,11,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2025-09-22,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,11,0.8382585730644578,index_neutral,0.043969,40.14371206225681,normal_liquidity,0.02699735525965996,2025-09-22,exit_date < signal_date,10,0.02042391041593134,1,1,15.002918287937744,50.00972951936174,50.00972951936174,49.990272373540854,50.00972951936174,-0.07260162892862598,,,0,20,0.021084939521729004,0.55,-0.3717503218106397,20,0.049723899250362545,0.85,-0.06567759457288502,20,0.050226273500584596,0.8,-0.050138131158289245,20,0.13857638739417072,0.85,-0.06724213510905996,20,0.13857638739417072,0.85,-0.06724213510905996,12,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2025-09-23,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,12,0.9890786173131422,index_neutral,0.040622,39.76061613216715,normal_liquidity,0.027081652870235385,2025-09-23,exit_date < signal_date,10,0.02071994590070546,0,1,15.002913508260445,50.009720062208395,50.009720062208395,49.990281827016524,50.00972195216799,-0.07665859304401973,,,0,20,0.021817405312545744,0.55,-0.3717503218106396,20,0.0461481467457321,0.85,-0.06567759457288491,20,0.0501152118006478,0.8,-0.050138131158289356,20,0.12523730453317555,0.85,-0.06724213510905985,20,0.12523730453317555,0.85,-0.06724213510905985,13,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2025-09-24,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,13,0.9374491358825724,index_strong,0.04336,39.933352129107526,normal_liquidity,0.026585892477915752,2025-09-24,exit_date < signal_date,10,0.026627548896052143,0,1,15.002914641259963,50.0097238428627,50.0097238428627,49.99027804783201,50.0097238428627,-0.06298460747014961,,,0,20,0.01934919925325972,0.55,-0.3717503218106398,20,0.036527042489596505,0.85,-0.06567759457288502,20,0.03759034394106124,0.8,-0.050138131158289245,20,0.11466413159242954,0.85,-0.06724213510905996,20,0.11466413159242954,0.85,-0.06724213510905996,14,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2025-09-25,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,14,0.9670334076515108,index_neutral,0.044501,39.905981344733775,normal_liquidity,0.02643964147195476,2025-09-25,exit_date < signal_date,10,0.03412243127609614,0,1,15.002916828604743,50.00972195216799,50.009721952168,49.99028371550719,50.00972195216799,-0.06722689075630262,,,0,20,0.015139664038765729,0.55,-0.3717503218106397,20,0.03675917957482192,0.85,-0.06567759457288502,20,0.03975541621167587,0.8,-0.050138131158289245,20,0.10465362307166656,0.85,-0.06724213510905996,20,0.10465362307166656,0.85,-0.06724213510905996,15,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2025-09-26,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,15,0.8876983336839954,index_neutral,0.044501,39.584020598523125,normal_liquidity,0.026384659170916803,2025-09-26,exit_date < signal_date,10,0.03925994369658896,0,1,15.002914885347844,50.0097238428627,50.0097238428627,49.99028371550719,50.0097238428627,-0.07236051824294387,,,0,20,0.0097519141156675,0.5,-0.3717503218106397,20,0.03923234906459825,0.85,-0.06567759457288502,20,0.03980600396304905,0.8,-0.050138131158289245,20,0.08667450420954964,0.8,-0.06724213510905996,20,0.08667450420954964,0.8,-0.06724213510905996,16,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2025-09-29,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,16,0.9037143734052205,index_neutral,0.045711,40.26434351293523,normal_liquidity,0.026159234698059423,2025-09-29,exit_date < signal_date,10,0.041945528217847444,0,1,15.002915775141021,50.00973330737785,50.00973330737785,49.99027426570706,50.00973330737785,-0.059228650137741035,,,0,20,0.004748907692974982,0.5,-0.3717503218106398,20,0.04118161336179026,0.85,-0.06567759457288491,20,0.04228354530931494,0.8,-0.050138131158289245,20,0.06815298388538336,0.75,-0.06724213510905996,20,0.06815298388538336,0.75,-0.06724213510905996,17,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2025-09-30,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,17,0.9254060590232799,index_neutral,0.047628,40.44993195956454,normal_liquidity,0.025681516745097315,2025-09-30,exit_date < signal_date,10,0.06017460909780492,0,1,15.002921850699844,50.00973141300117,50.00973141300117,49.990279937791605,50.00973141300117,-0.0565454653898802,,,0,20,0.008368107533832473,0.5,-0.31356716747106395,20,0.0426721777999068,0.85,-0.0656775945728848,20,0.04298450297796683,0.8,-0.050138131158289356,20,0.0505738965813903,0.7,-0.06724213510905996,20,0.0505738965813903,0.7,-0.06724213510905996,18,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2025-10-09,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,18,1.1187537375212475,index_strong,0.051946,41.2181673151751,normal_liquidity,0.02542501513855367,2025-10-09,exit_date < signal_date,10,0.055588551760628845,0,1,15.002922178988324,50.00973899493573,50.009738994935724,49.99027237354086,50.00973899493573,-0.052795788500096696,,,0,20,0.01224572443742862,0.5,-0.22731745682277937,20,0.037381886051620385,0.85,-0.06567759457288502,20,0.03742635332283822,0.8,-0.050138131158289245,20,0.035374596412383066,0.65,-0.09368843893932266,20,0.035374596412383066,0.65,-0.09368843893932266,19,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2025-10-10,attack,attack,tiered_liquidity_then_bs_v2,attack_risk_on_and_attack_not_failed,0,19,1.062161730528465,index_strong,0.050953,40.85956437183975,normal_liquidity,0.025373746004054384,2025-10-10,exit_date < signal_date,10,0.046009247943831155,0,0,15.002911318553092,50.00973520249221,50.00973520249221,49.9902761571373,50.00973520249221,-0.05598038349729889,,,0,20,0.022512362539743692,0.55,-0.1918955923953619,20,0.03576851750564506,0.8,-0.06567759457288502,20,0.035703179344673826,0.75,-0.050138131158289356,20,0.01991408421283608,0.6,-0.13478438838808016,20,0.01991408421283608,0.6,-0.13478438838808016,1,1.0,1.0,attack_full_position,attack,1.0,attack_risk_on_and_attack_not_failed
adaptive_market_style,2025-10-13,balanced,attack,tiered_liquidity_then_bs_v2,hold_min_state_3_days,1,1,0.9946155865762119,index_neutral,0.050933,40.364599533437016,normal_liquidity,0.025006820316377593,2025-10-13,exit_date < signal_date,10,0.038564882101260994,0,0,15.002912130637638,50.00973141300117,50.00973141300117,49.990279937791605,50.00973141300117,-0.06310454296084655,,,0,20,0.02804497442770749,0.6,-0.1918955923953619,20,0.030704017908506666,0.75,-0.06647178790860131,20,0.03131511843316996,0.7,-0.044500670875420645,20,0.006619090839404399,0.55,-0.20251516585271323,20,0.006619090839404399,0.55,-0.20251516585271323,2,1.0,1.0,attack_full_position,attack,1.0,hold_min_state_3_days
adaptive_market_style,2025-10-14,balanced,attack,tiered_liquidity_then_bs_v2,hold_min_state_3_days,1,2,1.0847457240428837,index_neutral,0.050923,40.067570456754126,normal_liquidity,0.025008401024192956,2025-10-14,exit_date < signal_date,10,0.02841290838255885,0,0,15.002911564625853,50.009727626459146,50.009727626459146,49.99028182701652,50.00972951936175,-0.0708661417322834,,,0,20,0.0244184093992451,0.6,-0.1918955923953618,20,0.03456644489091592,0.8,-0.0664717879086012,20,0.03548885274894274,0.75,-0.044500670875420756,20,-0.0029547806740333944,0.5,-0.26120454425262274,20,-0.0029547806740333944,0.5,-0.26120454425262274,3,1.0,1.0,attack_full_position,attack,1.0,hold_min_state_3_days
adaptive_market_style,2025-10-15,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,3,0.8743974564814125,index_neutral,0.050923,40.526707482993196,normal_liquidity,0.025101753777295663,2025-10-15,exit_date < signal_date,10,0.013526394332743549,1,0,15.002915451895044,50.00972762645914,50.009727626459146,49.990281827016524,50.009727626459146,-0.0596285682008717,,,0,20,0.017123170116724505,0.55,-0.18357141622682216,20,0.030846193255243952,0.75,-0.09842004065055487,20,0.03328702602421197,0.7,-0.044500670875420756,20,-0.011540172536948834,0.45,-0.3786308721296914,20,-0.011540172536948834,0.45,-0.3786308721296914,1,0.5,0.5,defensive_reduce_to_50pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2025-10-16,balanced,defensive,baseline_full_liquidity,hold_min_state_3_days,1,1,0.8160610550922988,index_neutral,0.050894,40.08408508158508,normal_liquidity,0.02523632854965918,2025-10-16,exit_date < signal_date,10,0.011346457559090204,0,0,15.002913752913752,50.009718172983476,50.009718172983476,49.99028749028749,50.009721952168,-0.07025920873124147,,,0,20,0.01898700322757118,0.6,-0.16394555880080341,20,0.027620810649482887,0.75,-0.18419077892822588,20,0.03169795752728279,0.7,-0.08524154331017708,20,-0.01600005159782645,0.4,-0.4305572236367372,20,-0.01600005159782645,0.4,-0.4305572236367372,2,0.5,0.5,defensive_reduce_to_50pct,defensive,0.5,hold_min_state_3_days
adaptive_market_style,2025-10-17,balanced,defensive,baseline_full_liquidity,hold_min_state_3_days,1,2,0.8272960359833442,index_neutral,0.050864,38.93351388079984,normal_liquidity,0.025569902458626274,2025-10-17,exit_date < signal_date,10,0.013141129101049356,0,0,15.002908173170258,50.00971250971251,50.00971250971251,49.99029314696175,50.009714396735966,-0.09090909090909094,,,0,20,0.023631780188572753,0.65,-0.16394555880080341,20,0.026033410762167853,0.7,-0.19640730162152908,20,0.02902458347997433,0.65,-0.10037286754505881,20,-0.02109426180116302,0.35,-0.4771841299473847,20,-0.02109426180116302,0.35,-0.4771841299473847,3,0.5,0.5,defensive_reduce_to_50pct,defensive,0.5,hold_min_state_3_days
adaptive_market_style,2025-10-20,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,3,0.7540330357484842,index_neutral,0.050874,39.15001747572815,low_liquidity,0.025863083911717294,2025-10-20,exit_date < signal_date,10,0.01097200808515379,1,0,15.002908737864079,50.009714396735966,50.009714396735966,49.99029126213592,50.009714396735966,-0.07934238741958533,,,0,20,0.025115975890871372,0.65,-0.16394555880080341,20,0.022824937097911873,0.65,-0.22386747402349183,20,0.026263696057972113,0.6,-0.14847339620085465,20,-0.028482126917056864,0.3,-0.5394380958946678,20,-0.028482126917056864,0.3,-0.5394380958946678,4,0.5,0.5,defensive_reduce_to_50pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2025-10-21,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,4,0.8221782963074238,index_neutral,0.050884,40.31073994950476,normal_liquidity,0.026094441085196016,2025-10-21,exit_date < signal_date,10,-0.004627847690930555,0,1,15.00290930277724,50.00971250971251,50.009712509712514,49.99028937657798,50.009716284492804,-0.0649252936075721,,,0,20,0.01865884026345844,0.6,-0.25843004118578816,20,0.015888302970854595,0.6,-0.32198329797304326,20,0.020712419063711934,0.6,-0.25732248492765397,20,-0.03156468378068113,0.25,-0.5660345411529897,20,-0.03156468378068113,0.25,-0.5660345411529897,5,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2025-10-22,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,5,0.7451957104210777,index_neutral,0.050884,39.930817634492136,low_liquidity,0.025903449563889982,2025-10-22,exit_date < signal_date,10,-0.013426160027879563,0,1,15.00291901340066,50.009714396735966,50.009714396735966,49.99028937657798,50.009714396735966,-0.06549749463135301,,,0,20,0.023374224534962677,0.65,-0.25843004118578805,20,0.011818836219157799,0.55,-0.372400055380364,20,0.016572785097011034,0.55,-0.3085707865491565,20,-0.030910691020537496,0.25,-0.5779808789707248,20,-0.030910691020537496,0.25,-0.5779808789707248,6,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2025-10-23,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,6,0.744333608776282,index_neutral,0.050864,40.32939429237042,low_liquidity,0.025913646021096633,2025-10-23,exit_date < signal_date,10,-0.024203732312155776,0,1,15.002917880023297,50.00971062342202,50.00971062342202,49.990293146961754,50.00971062342202,-0.056213017751479355,,,0,20,0.01569240972423654,0.6,-0.3234960880879666,20,0.004237349963063237,0.5,-0.431991266448017,20,0.008425863554843139,0.5,-0.3775859341756921,20,-0.03090763632060935,0.25,-0.581335175696269,20,-0.03090763632060935,0.25,-0.581335175696269,7,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2025-10-24,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,7,0.9167816213208485,index_neutral,0.050854,42.121145186335404,normal_liquidity,0.02569198309792303,2025-10-24,exit_date < signal_date,10,-0.04231722978129408,1,1,15.002921195652172,50.00971062342203,50.00971062342202,49.99029503105591,50.00971062342202,-0.049963794351919,,,0,20,0.0018460090812685355,0.55,-0.3826400829804165,20,0.0012785402001848148,0.5,-0.48698775866713995,20,0.004265639832402623,0.5,-0.43639438273089826,20,-0.028317680937169833,0.3,-0.5813351756962688,20,-0.028317680937169833,0.3,-0.5813351756962688,8,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2025-10-27,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,8,1.084635014030311,index_strong,0.050864,43.25468258590565,normal_liquidity,0.025601223999629167,2025-10-27,exit_date < signal_date,10,-0.04620916849626508,0,1,15.002913997282082,50.00971250971251,50.00971250971251,49.990293146961754,50.00971250971251,-0.04216438175381604,,,0,20,-0.003822143197502047,0.5,-0.3896001970571844,20,0.0005981676005134658,0.5,-0.48698775866713995,20,0.004831429429128715,0.5,-0.4363943827308985,20,-0.02109836027105143,0.3,-0.5813351756962688,20,-0.02109836027105143,0.3,-0.5813351756962688,9,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
adaptive_market_style,2025-10-28,defensive,defensive,baseline_full_liquidity,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration,0,9,0.996070357426411,index_neutral,0.05067,42.974601048340126,normal_liquidity,0.02544026607249126,2025-10-28,exit_date < signal_date,10,-0.041607979399574516,0,1,15.002902349058434,50.009718172983476,50.009718172983476,49.990293146961754,50.009718172983476,-0.0407303370786517,,,0,20,-0.00659753550850783,0.5,-0.44608800889789535,20,-0.005143809850358584,0.45,-0.49901195341703575,20,0.00047750524784113333,0.45,-0.45894409026093264,20,-0.011754083841920572,0.3,-0.5813351756962688,20,-0.011754083841920572,0.3,-0.5813351756962688,10,0.5,0.5,attack_completed_history_drawdown_cap_70pct,defensive,0.5,defensive_low_liquidity_weak_index_attack_failed_drawdown_or_industry_concentration
